Time step	Uncertainty	Uncertainty	Uncertainty	Uncertainty	Uncertainty	Uncertainty	Uncertainty
	0.010236						
	0.010235						
	0.010235						
	0.010235						
	0.010234						
	0.010232						
	0.010233						
	0.010232						
	0.010232						
	0.010233						
	0.010232						
	0.010231						
	0.010233						
	0.010234						
	0.010232						
	0.010231						
	0.010231						
	0.01023						
	0.01023						
	0.01023						
	0.010233						
	0.010235						
	0.010234						
	0.010235						
	0.010233						
	0.010234						
	0.010233						
	0.010234						
	0.010234						
	0.010235						
	0.010235						
	0.010237						
	0.010235						
	0.010233						
	0.010231						
	0.01023						
	0.01023						
	0.010232						
	0.010233						
	0.010234						
	0.010233						
	0.010233						
	0.010233						
	0.010234						
	0.010233						
	0.010232						
	0.010232						
	0.010232						
	0.010231						
	0.010231						
	0.010231						
	0.010232						
	0.010233						
	0.010233						
	0.010235						
	0.010233						
	0.010235						
	0.010233						
	0.010232						
	0.010233						
	0.010233						
	0.010233						
	0.010233						
	0.010231						
	0.01023						
	0.010232						
	0.010232						
	0.010233						
	0.010233						
	0.010232						
	0.010232						
	0.010233						
	0.010235						
	0.010235						
	0.010234						
	0.010234						
	0.010233						
	0.010232						
	0.01023						
	0.010231						
	0.010232						
	0.010232						
	0.010232						
	0.010232						
	0.010234						
	0.010232						
	0.010232						
	0.010232						
	0.010232						
	0.010235						
	0.010232						
	0.010233						
	0.010232						
	0.010232						
	0.010232						
	0.010231						
	0.010231						
	0.01023						
	0.010231						
	0.010231						
	0.01023						
	0.01023						
	0.010229						
	0.010228						
	0.010227						
	0.010228						
	0.010228						
	0.010227						
	0.010228						
	0.010229						
	0.010228						
	0.010229						
	0.010231						
	0.010231						
	0.010231						
	0.01023						
	0.010229						
	0.010229						
	0.010228						
	0.010227						
	0.010228						
	0.010227						
	0.010227						
	0.010228						
	0.010228						
	0.010225						
	0.010225						
	0.010224						
	0.010226						
	0.010227						
	0.010228						
	0.010229						
	0.010229						
	0.010231						
	0.01023						
	0.010232						
	0.010231						
	0.010231						
	0.010229						
	0.010229						
	0.01023						
	0.01023						
	0.010228						
	0.010229						
	0.010229						
	0.010231						
	0.010231						
	0.010232						
	0.010233						
	0.010231						
	0.010233						
	0.010233						
	0.010232						
	0.01023						
	0.01023						
	0.010229						
	0.01023						
	0.010229						
	0.010229						
	0.010228						
	0.010228						
	0.010227						
	0.010226						
	0.010228						
	0.010229						
	0.010229						
	0.010231						
	0.01023						
	0.010231						
	0.010231						
	0.010232						
	0.010232						
	0.010232						
	0.01023						
	0.01023						
	0.01023						
	0.010229						
	0.01023						
	0.010229						
	0.010228						
	0.010228						
	0.010228						
	0.010229						
	0.010227						
	0.010226						
	0.010227						
	0.010226						
	0.010228						
	0.010228						
	0.010228						
	0.010229						
	0.010228						
	0.010227						
	0.010227						
	0.010227						
	0.010227						
	0.010226						
	0.010228						
	0.010227						
	0.010228						
	0.010228						
	0.010228						
	0.010229						
	0.01023						
	0.01023						
	0.01023						
	0.01023						
	0.01023						
	0.010227						
	0.010227						
	0.010224						
	0.010225						
	0.010225						
	0.010226						
	0.010227						
	0.010229						
	0.010228						
	0.010227						
	0.010227						
	0.010229						
	0.01023						
	0.010229						
	0.010229						
	0.010228						
	0.010229						
	0.010229						
	0.01023						
	0.010229						
	0.010229						
	0.010228						
	0.010229						
	0.01023						
	0.01023						
	0.010229						
	0.010228						
	0.010229						
	0.010229						
	0.010228						
	0.010229						
	0.010229						
	0.01023						
	0.01023						
	0.01023						
	0.01023						
	0.010229						
	0.010229						
	0.010229						
	0.010227						
	0.010226						
	0.010227						
	0.010227						
	0.010228						
	0.010227						
	0.010226						
	0.010226						
	0.010227						
	0.01023						
	0.01023						
	0.010231						
	0.010229						
	0.010228						
	0.010226						
	0.010225						
	0.010226						
	0.010227						
	0.010227						
	0.010226						
	0.010226						
	0.010225						
	0.010224						
	0.010224						
	0.010223						
	0.010223						
	0.010223						
	0.010224						
	0.010226						
	0.010227						
	0.010229						
	0.010228						
	0.010227						
	0.010226						
	0.010226						
	0.010227						
	0.010226						
	0.010225						
	0.010225						
	0.010225						
	0.010224						
	0.010226						
	0.010227						
	0.010228						
	0.010226						
	0.010227						
	0.010226						
	0.010226						
	0.010227						
	0.010229						
	0.010228						
	0.010228						
	0.010228						
	0.010227						
	0.010227						
	0.010228						
	0.010226						
	0.010227						
	0.010226						
	0.010226						
	0.010225						
	0.010227						
	0.010226						
	0.010227						
	0.010225						
	0.010224						
	0.010223						
	0.010224						
	0.010225						
	0.010226						
	0.010227						
	0.010228						
	0.010229						
	0.01023						
	0.010228						
	0.010227						
	0.010229						
	0.01023						
	0.01023						
	0.010231						
	0.010228						
	0.010228						
	0.010228						
